company_name,date,item_label,item_snippets_score,snippets_count,max_snippet_score,min_snippet_score,mean_snippet_score,std_snippet_score
LDOS,2023-02-14,item_7,11,3,6,1,3.6666666666666665,2.516611478423583
LDOS,2024-02-13,item_1a,20,5,5,3,4.0,0.7071067811865476
LDOS,2024-02-13,item_7,3,1,3,3,3.0,
LEN,2021-01-22,item_1a,43,12,6,1,3.5833333333333335,1.5642792899510296
LEN,2021-01-22,item_7,9,2,5,4,4.5,0.7071067811865476
LEN,2022-01-28,item_1a,41,11,7,1,3.727272727272727,1.6180796699117808
LEN,2023-01-26,item_1a,29,8,6,1,3.625,1.8468119248354136
LEN,2024-01-26,item_1a,15,4,6,0,3.75,2.629955639676583
LH,2021-02-25,item_1a,57,13,7,2,4.384615384615385,1.6602440351979149
LH,2022-02-25,item_1a,68,16,7,1,4.25,1.653279569018299
LH,2023-02-28,item_1a,83,15,8,3,5.533333333333333,1.4074631010979937
LH,2023-02-28,item_7,6,1,6,6,6.0,
LH,2024-02-26,item_1a,12,3,4,4,4.0,0.0
LHX,2023-02-24,item_1a,9,3,4,2,3.0,1.0
LHX,2023-02-24,item_7,14,2,9,5,7.0,2.8284271247461903
LHX,2024-02-20,item_1a,12,3,4,4,4.0,0.0
LII,2021-02-16,item_1a,59,12,7,2,4.916666666666667,1.6213537179739277
LII,2021-02-16,item_7,53,10,7,3,5.3,1.4181364924121764
LII,2022-02-15,item_1a,45,11,7,1,4.090909090909091,1.8140862964338522
LII,2022-02-15,item_7,17,5,5,1,3.4,1.816590212458495
LII,2023-02-21,item_1a,41,8,8,1,5.125,2.2320714274285347
LII,2023-02-21,item_7,17,6,6,1,2.8333333333333335,2.48327740429189
LII,2024-02-13,item_1a,18,4,8,2,4.5,2.9999999999999996
LII,2024-02-13,item_7,4,1,4,4,4.0,
LIN,2021-03-01,item_1a,35,6,7,3,5.833333333333333,1.602081978759722
LIN,2021-03-01,item_7,8,1,8,8,8.0,
LIN,2022-02-28,item_1a,44,8,9,2,5.5,2.070196678027062
LIN,2023-02-28,item_1a,12,3,6,3,4.0,1.7320508075688772
LIN,2024-02-28,item_1a,14,5,5,-4,2.8,3.8340579025361623
LKQ,2021-02-26,item_1a,44,10,8,1,4.4,2.0110804171997807
LKQ,2021-02-26,item_7,4,1,4,4,4.0,
LKQ,2022-02-25,item_1a,43,8,9,2,5.375,2.50356888118884
LKQ,2022-02-25,item_7,5,1,5,5,5.0,
LKQ,2023-02-23,item_1a,30,9,8,-2,3.3333333333333335,2.8722813232690143
LKQ,2024-02-22,item_1a,18,7,4,0,2.5714285714285716,1.618347187425374
LLY,2021-02-17,item_1a,37,10,5,1,3.7,1.159501808728406
LLY,2021-02-17,item_7,30,8,5,1,3.75,1.2817398889233114
LLY,2022-02-23,item_1a,43,11,6,1,3.909090909090909,1.5782614139961386
LLY,2022-02-23,item_7,44,9,8,2,4.888888888888889,1.6914819275153699
LLY,2023-02-22,item_1a,68,11,9,4,6.181818181818182,1.4709304414677
LLY,2023-02-22,item_7,33,5,8,5,6.6,1.3416407864998738
LLY,2024-02-21,item_1a,14,3,6,4,4.666666666666667,1.1547005383792517
LMT,2021-01-28,item_1a,97,20,9,2,4.85,2.254235779009911
LMT,2021-01-28,item_7,81,15,9,2,5.4,2.2928460168844436
LMT,2022-01-25,item_1a,40,7,8,4,5.714285714285714,1.2535663410560174
LMT,2022-01-25,item_7,16,4,6,0,4.0,2.8284271247461903
LMT,2023-01-26,item_1a,36,9,6,2,4.0,1.5811388300841898
LMT,2023-01-26,item_7,25,6,6,2,4.166666666666667,1.7224014243685084
LMT,2024-01-23,item_1a,10,5,4,0,2.0,1.5811388300841898
LMT,2024-01-23,item_7,0,1,0,0,0.0,
LNT,2021-02-19,item_1a,88,14,9,4,6.285714285714286,1.2666473875533018
LNT,2021-02-19,item_7,52,9,8,4,5.777777777777778,1.3944333775567925
LNT,2022-02-18,item_1a,51,10,7,1,5.1,1.728840330651992
LNT,2022-02-18,item_7,4,1,4,4,4.0,
LNT,2023-02-24,item_1a,14,4,7,1,3.5,2.516611478423583
LNT,2024-02-16,item_1a,13,3,6,3,4.333333333333333,1.5275252316519465
LOW,2021-03-22,item_1a,46,11,6,2,4.181818181818182,1.1677484162422842
LOW,2021-03-22,item_7,6,2,3,3,3.0,0.0
LOW,2022-03-21,item_1a,64,14,8,-3,4.571428571428571,2.793241450751761
LOW,2022-03-21,item_7,3,2,5,-2,1.5,4.949747468305833
LOW,2023-03-27,item_1a,61,12,8,2,5.083333333333333,2.3532698077098573
LOW,2024-03-25,item_1a,21,5,6,3,4.2,1.3038404810405297
LRCX,2021-08-17,item_1a,30,7,6,2,4.285714285714286,1.7994708216848745
LRCX,2022-08-24,item_1a,53,8,9,4,6.625,1.5979898086569353
LRCX,2022-08-24,item_7,5,1,5,5,5.0,
LRCX,2023-08-15,item_1a,34,5,8,4,6.8,1.7888543819998317
LRCX,2024-08-29,item_1a,24,6,5,2,4.0,1.0954451150103324
LULU,2021-03-30,item_1a,63,11,9,2,5.7272727272727275,1.8488325554743508
LULU,2021-03-30,item_7,17,4,7,-3,4.25,4.856267428111155
LULU,2022-03-29,item_1a,57,13,7,1,4.384615384615385,1.7577666482623877
LULU,2022-03-29,item_7,5,1,5,5,5.0,
LULU,2023-03-28,item_1a,16,7,7,1,2.2857142857142856,2.2146697055682827
LULU,2023-03-28,item_7,1,1,1,1,1.0,
LULU,2024-03-21,item_1a,59,13,6,4,4.538461538461538,0.6602252917735247
LULU,2024-03-21,item_7,12,3,5,3,4.0,1.0
LUV,2021-02-08,item_1a,73,15,8,2,4.866666666666666,1.8464895909600494
LUV,2021-02-08,item_7,12,2,7,5,6.0,1.4142135623730951
LUV,2022-02-07,item_1a,74,14,9,1,5.285714285714286,2.2336094083368714
LUV,2023-02-07,item_1a,74,10,9,6,7.4,0.8432740427115677
LUV,2024-02-06,item_1a,41,10,6,2,4.1,1.2866839377079187
LUV,2024-02-06,item_7,4,1,4,4,4.0,
LVS,2021-02-05,item_1a,42,7,9,3,6.0,2.5819888974716108
LVS,2021-02-05,item_7,14,4,6,-3,3.5,4.358898943540674
LVS,2022-02-04,item_1a,67,13,8,2,5.153846153846154,1.908147174886057
LVS,2022-02-04,item_7,10,2,8,2,5.0,4.242640687119285
LVS,2023-02-03,item_1a,27,6,7,2,4.5,1.760681686165901
LVS,2023-02-03,item_7,23,6,5,3,3.8333333333333335,0.9831920802501751
LVS,2024-02-07,item_1a,6,2,5,1,3.0,2.8284271247461903
LVS,2024-02-07,item_7,8,2,4,4,4.0,0.0
LW,2021-07-27,item_1a,51,9,8,4,5.666666666666667,1.224744871391589
LW,2021-07-27,item_7,20,3,7,6,6.666666666666667,0.5773502691896258
LW,2022-07-27,item_1a,63,15,8,1,4.2,2.274077520980446
LW,2023-07-25,item_1a,30,7,7,0,4.285714285714286,2.2886885410853175
LW,2024-07-24,item_1a,30,6,6,4,5.0,0.894427190999916
LYB,2021-02-25,item_1a,49,11,9,2,4.454545454545454,2.6967994498529686
LYB,2022-02-24,item_1a,39,7,8,2,5.571428571428571,1.9023794624226837
LYB,2023-02-23,item_1a,20,5,6,2,4.0,1.5811388300841895
LYB,2023-02-23,item_7,0,1,0,0,0.0,
LYB,2024-02-22,item_1a,4,1,4,4,4.0,
LYV,2021-03-01,item_1a,64,14,8,1,4.571428571428571,2.0648816585306444
LYV,2021-03-01,item_7,37,7,8,0,5.285714285714286,2.690370836538197
LYV,2022-02-23,item_1a,59,12,9,1,4.916666666666667,2.3532698077098573
LYV,2022-02-23,item_7,9,1,9,9,9.0,
LYV,2023-02-23,item_1a,53,17,8,1,3.1176470588235294,1.9000773978043783
LYV,2023-02-23,item_7,2,1,2,2,2.0,
LYV,2024-02-22,item_1a,24,5,6,4,4.8,0.8366600265340756
MA,2021-02-12,item_1a,85,13,9,3,6.538461538461538,1.8081014266989472
MA,2021-02-12,item_7,53,9,8,3,5.888888888888889,1.6914819275153699
MA,2022-02-11,item_1a,25,8,7,1,3.125,2.2951812875799473
MA,2022-02-11,item_7,7,2,5,2,3.5,2.1213203435596424
MA,2023-02-14,item_1a,41,10,7,2,4.1,1.523883926754995
MA,2024-02-13,item_1a,8,3,4,2,2.6666666666666665,1.1547005383792515
MAA,2021-02-18,item_1a,37,9,8,2,4.111111111111111,1.763834207376394
MAA,2021-02-18,item_7,17,6,5,1,2.8333333333333335,1.6020819787597222
MAA,2022-02-17,item_1a,47,9,8,2,5.222222222222222,2.1666666666666665
MAA,2023-02-14,item_1a,50,19,7,1,2.6315789473684212,1.42245977548242
MAA,2024-02-09,item_1a,30,10,5,1,3.0,1.1547005383792515
MAS,2021-02-09,item_1a,32,7,8,1,4.571428571428571,2.370453040886408
MAS,2021-02-09,item_7,27,7,7,0,3.857142857142857,2.2677868380553634
MAS,2022-02-08,item_1a,38,7,8,3,5.428571428571429,1.9023794624226835
MAS,2022-02-08,item_7,28,7,7,-2,4.0,2.943920288775949
MAS,2023-02-09,item_1a,24,7,9,1,3.4285714285714284,3.101458950082625
MAS,2024-02-08,item_1a,7,3,3,2,2.3333333333333335,0.5773502691896258
MCHP,2021-05-18,item_1a,32,8,7,2,4.0,2.2038926600773587
MCHP,2021-05-18,item_7,13,4,5,2,3.25,1.5
MCHP,2022-05-20,item_1a,46,15,9,1,3.066666666666667,2.1201976547572388
MCHP,2022-05-20,item_7,5,2,3,2,2.5,0.7071067811865476
MCHP,2023-05-25,item_1a,73,14,9,2,5.214285714285714,1.8050600428356278
MCHP,2024-05-23,item_1a,33,7,7,2,4.714285714285714,1.799470821684875
MCK,2021-05-12,item_1a,55,15,6,1,3.6666666666666665,1.5430334996209187
MCK,2021-05-12,item_7,4,2,2,2,2.0,0.0
MCK,2022-05-09,item_1a,22,4,7,3,5.5,1.7320508075688774
MCK,2022-05-09,item_7,16,3,7,4,5.333333333333333,1.5275252316519465
MCK,2023-05-09,item_1a,48,12,7,1,4.0,1.8586407545691703
MCK,2023-05-09,item_7,8,2,4,4,4.0,0.0
MCK,2024-05-08,item_1a,9,2,5,4,4.5,0.7071067811865476
MCK,2024-05-08,item_7,2,2,1,1,1.0,0.0
MCO,2021-02-22,item_1a,42,10,6,2,4.2,1.0327955589886444
MCO,2021-02-22,item_7,2,2,4,-2,1.0,4.242640687119285
MCO,2022-02-22,item_1a,63,14,8,2,4.5,1.652503927610833
MCO,2022-02-22,item_7,2,2,2,0,1.0,1.4142135623730951
MCO,2023-02-15,item_1a,26,7,7,2,3.7142857142857144,2.0586634591635513
MCO,2023-02-15,item_7,2,2,7,-5,1.0,8.48528137423857
MCO,2024-02-14,item_1a,11,2,6,5,5.5,0.7071067811865476
MDLZ,2021-02-05,item_1a,39,8,7,-1,4.875,2.5319388392523003
MDLZ,2021-02-05,item_7,23,5,6,-1,4.6,3.1304951684997055
MDLZ,2022-02-04,item_1a,42,12,6,0,3.5,1.8829377433825436
MDLZ,2022-02-04,item_7,17,4,6,3,4.25,1.5
MDLZ,2023-02-03,item_1a,50,9,8,3,5.555555555555555,1.740051084818425
MDLZ,2023-02-03,item_7,8,3,5,1,2.6666666666666665,2.0816659994661326
MDLZ,2024-02-02,item_1a,38,8,6,4,4.75,0.7071067811865475
MDT,2021-06-25,item_1a,62,14,8,-1,4.428571428571429,2.138089935299395
MDT,2021-06-25,item_7,13,4,7,1,3.25,2.6299556396765835
MDT,2022-06-23,item_1a,62,12,8,3,5.166666666666667,1.7494587907710373
MDT,2023-06-22,item_1a,46,10,6,4,4.6,0.6992058987801011
MDT,2024-06-20,item_1a,23,5,6,4,4.6,0.8944271909999159
MET,2021-02-19,item_1a,46,6,9,6,7.666666666666667,1.0327955589886446
MET,2021-02-19,item_7,8,1,8,8,8.0,
MET,2024-02-16,item_1a,16,5,5,2,3.2,1.3038404810405297
MET,2024-02-16,item_7,3,1,3,3,3.0,
META,2021-01-28,item_1a,45,7,8,4,6.428571428571429,1.511857892036909
META,2021-01-28,item_7,7,1,7,7,7.0,
META,2022-02-03,item_1a,42,8,8,1,5.25,2.251983252919207
META,2022-02-03,item_7,11,3,6,1,3.6666666666666665,2.5166114784235836
META,2023-02-02,item_1a,28,5,9,4,5.6,2.073644135332772
META,2023-02-02,item_7,4,1,4,4,4.0,
META,2024-02-02,item_1a,21,5,6,1,4.2,1.9235384061671346
MGM,2021-02-26,item_1a,50,9,9,3,5.555555555555555,1.8782379449307742
MGM,2021-02-26,item_7,8,2,4,4,4.0,0.0
MGM,2022-02-25,item_1a,47,9,8,3,5.222222222222222,1.6414763002993507
MGM,2022-02-25,item_7,9,2,5,4,4.5,0.7071067811865476
MGM,2023-02-24,item_1a,29,6,8,3,4.833333333333333,1.9407902170679516
MGM,2023-02-24,item_7,11,2,7,4,5.5,2.1213203435596424
MGM,2024-02-23,item_1a,8,4,3,1,2.0,1.1547005383792515
MGM,2024-02-23,item_7,10,6,5,-2,1.6666666666666667,2.6583202716502514
MHK,2021-02-24,item_1a,34,10,7,0,3.4,2.3190036174568114
MHK,2021-02-24,item_7,33,8,7,-2,4.125,3.226563851175781
MHK,2022-02-23,item_1a,32,6,7,2,5.333333333333333,2.065591117977289
MHK,2022-02-23,item_7,19,5,7,1,3.8,2.3874672772626644
MHK,2023-02-22,item_1a,43,15,8,0,2.8666666666666667,2.099886618254378
MHK,2023-02-22,item_7,19,5,8,1,3.8,2.588435821108957
MHK,2024-02-23,item_1a,10,3,4,3,3.3333333333333335,0.5773502691896258
MKC,2021-01-28,item_1a,36,7,7,3,5.142857142857143,1.6761634196950517
MKC,2021-01-28,item_7,31,6,7,3,5.166666666666667,1.3291601358251257
MKC,2022-01-27,item_1a,64,13,6,1,4.923076923076923,1.7541160386140582
MKC,2022-01-27,item_7,19,4,6,2,4.75,1.8929694486000914
MKC,2023-01-26,item_1a,41,8,8,4,5.125,1.6420805617960927
MKC,2023-01-26,item_7,10,2,6,4,5.0,1.4142135623730951
MKC,2024-01-25,item_1a,27,6,6,3,4.5,1.0488088481701516
MKTX,2021-02-19,item_1a,31,7,7,1,4.428571428571429,2.29906813420444
MKTX,2021-02-19,item_7,4,2,7,-3,2.0,7.0710678118654755
MKTX,2022-02-23,item_1a,38,12,8,1,3.1666666666666665,1.992409839791244
MKTX,2022-02-23,item_7,8,2,5,3,4.0,1.4142135623730951
MKTX,2023-02-22,item_1a,24,6,7,0,4.0,3.0983866769659336
MKTX,2023-02-22,item_7,0,1,0,0,0.0,
MKTX,2024-02-22,item_1a,14,4,6,1,3.5,2.3804761428476167
MLM,2021-02-19,item_1a,34,10,7,0,3.4,2.0110804171997807
MLM,2021-02-19,item_7,3,1,3,3,3.0,
MLM,2022-02-22,item_1a,29,6,8,0,4.833333333333333,2.714160398109638
MLM,2023-02-24,item_1a,24,7,7,0,3.4285714285714284,2.5727509827124
MLM,2024-02-23,item_1a,19,7,6,0,2.7142857142857144,1.9760470401187076
MMC,2021-02-17,item_1a,68,11,8,4,6.181818181818182,1.2504544628399563
MMC,2021-02-17,item_7,15,2,8,7,7.5,0.7071067811865476
MMC,2022-02-16,item_1a,61,15,8,0,4.066666666666666,2.1536237457121516
MMC,2023-02-13,item_1a,46,8,8,3,5.75,1.8322507626258087
MMC,2024-02-12,item_1a,11,6,4,0,1.8333333333333333,1.6020819787597222
MMM,2021-02-04,item_1a,85,16,8,3,5.3125,1.5370426148939398
MMM,2021-02-04,item_7,41,8,7,1,5.125,2.356601669474803
MMM,2022-02-09,item_1a,56,14,7,2,4.0,1.2403473458920844
MMM,2022-02-09,item_7,9,3,4,2,3.0,1.0
MMM,2023-02-08,item_1a,66,11,9,4,6.0,1.61245154965971
MMM,2023-02-08,item_7,21,4,7,4,5.25,1.2583057392117916
MMM,2024-02-07,item_1a,6,1,6,6,6.0,
MMM,2024-02-07,item_7,9,2,5,4,4.5,0.7071067811865476
MNST,2021-03-01,item_1a,31,6,8,2,5.166666666666667,2.0412414523193148
MNST,2021-03-01,item_7,33,8,8,-1,4.125,2.948970764763288
MNST,2022-02-28,item_1a,30,5,8,4,6.0,1.5811388300841898
MNST,2022-02-28,item_7,22,5,8,-3,4.4,4.33589667773576
MNST,2023-03-01,item_1a,38,6,8,4,6.333333333333333,1.632993161855452
MNST,2023-03-01,item_7,11,2,6,5,5.5,0.7071067811865476
MNST,2024-02-29,item_1a,31,6,6,4,5.166666666666667,0.9831920802501751
MNST,2024-02-29,item_7,7,2,5,2,3.5,2.1213203435596424
MO,2021-02-26,item_1a,38,6,8,5,6.333333333333333,1.0327955589886444
MO,2021-02-26,item_7,27,5,10,-2,5.4,4.560701700396552
MO,2022-02-25,item_1a,31,8,7,-3,3.875,2.9970223317724636
MO,2022-02-25,item_7,-1,8,4,-3,-0.125,2.100170061141308
MO,2023-02-27,item_1a,32,7,9,2,4.571428571428571,2.5727509827124
MO,2023-02-27,item_7,27,4,10,3,6.75,3.304037933599835
MO,2024-02-27,item_1a,17,6,6,2,2.8333333333333335,1.6020819787597222
MO,2024-02-27,item_7,2,1,2,2,2.0,
MOS,2021-02-22,item_1a,28,10,6,-4,2.8,3.2930904093942583
MOS,2022-02-23,item_1a,38,11,7,0,3.4545454545454546,2.2522715805886446
MOS,2023-02-23,item_1a,39,8,9,-2,4.875,3.9798600118956085
MOS,2024-02-22,item_1a,17,6,6,1,2.8333333333333335,1.8348478592697182
MPC,2021-02-26,item_1a,27,6,8,1,4.5,2.8809720581775866
MPC,2021-02-26,item_7,8,1,8,8,8.0,
MPC,2022-02-24,item_1a,36,6,9,2,6.0,2.6076809620810595
MPC,2022-02-24,item_7,18,5,9,-1,3.6,3.714835124201342
MPC,2023-02-23,item_1a,33,6,8,4,5.5,1.6431676725154984
MPC,2023-02-23,item_7,11,2,8,3,5.5,3.5355339059327378
MPC,2024-02-28,item_1a,4,1,4,4,4.0,
MPWR,2021-03-01,item_1a,65,14,8,3,4.642857142857143,1.5495479666983212
MPWR,2021-03-01,item_7,8,3,5,0,2.6666666666666665,2.516611478423583
MPWR,2022-02-25,item_1a,31,10,7,-2,3.1,2.514402955419481
MPWR,2022-02-25,item_7,-2,1,-2,-2,-2.0,
MPWR,2023-02-24,item_1a,37,9,7,1,4.111111111111111,2.0275875100994067
MPWR,2023-02-24,item_7,9,2,5,4,4.5,0.7071067811865476
MPWR,2024-02-29,item_1a,6,2,4,2,3.0,1.4142135623730951
MRK,2021-02-25,item_1a,51,7,10,4,7.285714285714286,1.7994708216848745
MRK,2021-02-25,item_7,37,5,10,4,7.4,2.1908902300206647
MRK,2022-02-25,item_1a,54,10,10,2,5.4,2.590581230363393
MRK,2022-02-25,item_7,24,3,10,6,8.0,2.0
MRK,2023-02-24,item_1a,30,5,8,4,6.0,1.5811388300841898
MRK,2023-02-24,item_7,12,2,8,4,6.0,2.8284271247461903
MRK,2024-02-26,item_1a,4,2,3,1,2.0,1.4142135623730951
MRK,2024-02-26,item_7,7,2,4,3,3.5,0.7071067811865476
MRNA,2021-02-26,item_1a,64,11,8,1,5.818181818181818,1.8877596148970779
MRNA,2021-02-26,item_7,1,1,1,1,1.0,
MRNA,2022-02-25,item_1a,63,9,8,5,7.0,0.9999999999999999
MRNA,2023-02-24,item_1a,30,5,8,5,6.0,1.2247448713915892
MRNA,2024-02-23,item_1a,19,5,5,1,3.8,1.7888543819998317
MSCI,2021-02-12,item_1a,30,15,7,0,2.0,1.6903085094570334
MSCI,2022-02-11,item_1a,30,11,6,1,2.727272727272727,1.618079669911781
MSCI,2023-02-10,item_1a,36,11,6,0,3.272727272727273,2.053821272209882
MSCI,2024-02-09,item_1a,16,4,5,2,4.0,1.4142135623730951
MSFT,2021-07-29,item_1a,46,11,7,2,4.181818181818182,1.6011359603844901
MSFT,2021-07-29,item_7,12,5,6,0,2.4,2.8809720581775866
MSFT,2022-07-28,item_1a,20,7,5,1,2.857142857142857,1.5735915849388862
MSFT,2023-07-27,item_1a,17,5,5,2,3.4,1.140175425099138
MSFT,2024-07-30,item_1a,10,4,5,1,2.5,1.9148542155126762
MSI,2021-02-12,item_7,38,16,6,0,2.375,2.247220505424423
MSI,2022-02-16,item_7,30,11,8,-2,2.727272727272727,3.8233730942953783
MSI,2023-02-16,item_1a,8,2,5,3,4.0,1.4142135623730951
MSI,2023-02-16,item_7,5,1,5,5,5.0,
MSI,2024-02-15,item_1a,23,5,7,3,4.6,1.816590212458495
MTB,2021-02-22,item_1a,50,10,7,3,5.0,1.4907119849998598
MTB,2021-02-22,item_7,7,1,7,7,7.0,
MTB,2022-02-16,item_1a,55,12,8,0,4.583333333333333,2.3532698077098573
MTB,2022-02-16,item_7,20,3,8,5,6.666666666666667,1.5275252316519468
MTB,2023-02-22,item_1a,41,6,8,6,6.833333333333333,0.752772652709081
MTB,2024-02-21,item_1a,22,5,5,4,4.4,0.5477225575051661
MTCH,2021-02-25,item_1a,54,10,8,2,5.4,1.8973665961010275
MTCH,2021-02-25,item_7,13,3,8,1,4.333333333333333,3.5118845842842465
MTCH,2022-02-24,item_1a,38,10,6,0,3.8,2.0976176963403033
MTCH,2022-02-24,item_7,10,6,7,0,1.6666666666666667,2.7325202042558927
MTCH,2023-02-24,item_1a,30,7,6,2,4.285714285714286,1.3801311186847085
MTCH,2023-02-24,item_7,5,2,4,1,2.5,2.1213203435596424
MTCH,2024-02-23,item_1a,21,7,5,0,3.0,1.9148542155126762
MTD,2021-02-08,item_1a,47,7,9,4,6.714285714285714,1.9760470401187076
MTD,2021-02-08,item_7,30,6,8,0,5.0,2.9664793948382653
MTD,2022-02-11,item_1a,41,8,8,3,5.125,1.7268882005337975
MTD,2022-02-11,item_7,25,5,7,3,5.0,1.4142135623730951
MTD,2023-02-10,item_1a,97,21,8,1,4.619047619047619,1.7168631417847628
MTD,2023-02-10,item_7,37,11,6,1,3.3636363636363638,2.1574395598823743
MTD,2024-02-09,item_1a,28,10,6,1,2.8,1.5491933384829668
MTD,2024-02-09,item_7,2,1,2,2,2.0,
MU,2021-10-08,item_1a,95,18,8,2,5.277777777777778,1.7423971167384031
MU,2021-10-08,item_7,3,1,3,3,3.0,
MU,2022-10-07,item_1a,42,10,6,3,4.2,0.9189365834726814
MU,2023-10-06,item_1a,14,4,5,2,3.5,1.2909944487358054
MU,2024-10-04,item_1a,13,4,6,1,3.25,2.0615528128088303
NCLH,2021-02-26,item_1a,103,13,10,6,7.923076923076923,1.3204505835470495
NCLH,2021-02-26,item_7,25,3,10,6,8.333333333333334,2.081665999466133
NCLH,2022-03-01,item_1a,71,12,8,4,5.916666666666667,1.2401124093721458
NCLH,2022-03-01,item_7,14,2,7,7,7.0,0.0
NCLH,2023-02-28,item_1a,50,10,8,4,5.0,1.4907119849998598
NCLH,2023-02-28,item_7,14,4,8,-2,3.5,4.123105625617661
NCLH,2024-02-28,item_1a,35,12,5,1,2.9166666666666665,1.0836246694508316
NCLH,2024-02-28,item_7,5,2,3,2,2.5,0.7071067811865476
NDAQ,2021-02-23,item_1a,51,13,6,1,3.923076923076923,1.4978617237881953
NDAQ,2021-02-23,item_7,9,2,5,4,4.5,0.7071067811865476
NDAQ,2022-02-23,item_1a,33,12,5,1,2.75,1.0552897060221726
NDAQ,2022-02-23,item_7,5,2,3,2,2.5,0.7071067811865476
NDAQ,2023-02-23,item_1a,15,4,5,3,3.75,0.9574271077563381
NDAQ,2024-02-21,item_1a,15,4,4,3,3.75,0.5
NDSN,2021-12-17,item_1a,50,11,9,1,4.545454545454546,2.3393860888547815
NDSN,2022-12-19,item_1a,50,10,7,1,5.0,2.1081851067789197
NDSN,2023-12-20,item_1a,10,3,6,1,3.3333333333333335,2.516611478423583
NDSN,2023-12-20,item_7,1,1,1,1,1.0,
NDSN,2024-12-18,item_1a,9,2,6,3,4.5,2.1213203435596424
NEE,2021-02-12,item_1a,25,9,6,0,2.7777777777777777,2.223610677354389
NEE,2021-02-12,item_7,0,2,0,0,0.0,0.0
NEE,2022-02-18,item_1a,28,6,7,2,4.666666666666667,2.250925735484551
NEE,2023-02-17,item_1a,17,6,4,1,2.8333333333333335,1.3291601358251257
NEE,2024-02-16,item_1a,17,6,5,1,2.8333333333333335,1.602081978759722
NFLX,2021-01-28,item_1a,81,19,7,1,4.2631578947368425,2.0505312391117334
NFLX,2021-01-28,item_7,23,6,6,2,3.8333333333333335,1.7224014243685086
NFLX,2022-01-27,item_1a,48,13,9,1,3.6923076923076925,2.015961945102775
NFLX,2022-01-27,item_7,19,8,3,1,2.375,0.7440238091428448
NFLX,2023-01-26,item_1a,20,6,7,-1,3.3333333333333335,2.7325202042558927
NFLX,2023-01-26,item_7,6,2,4,2,3.0,1.4142135623730951
NFLX,2024-01-26,item_1a,5,1,5,5,5.0,
NI,2021-02-17,item_1a,61,17,7,2,3.588235294117647,1.6224527546823888
NI,2021-02-17,item_7,10,2,7,3,5.0,2.8284271247461903
NI,2022-02-23,item_1a,27,6,8,1,4.5,2.7386127875258306
NI,2023-02-22,item_1a,16,7,7,0,2.2857142857142856,2.2886885410853175
NI,2024-02-21,item_1a,8,2,6,2,4.0,2.8284271247461903
NKE,2021-07-20,item_1a,52,11,7,0,4.7272727272727275,1.793929156399945
NKE,2021-07-20,item_7,19,3,7,6,6.333333333333333,0.5773502691896257
NKE,2022-07-21,item_1a,42,6,9,4,7.0,1.7888543819998317
NKE,2022-07-21,item_7,51,8,8,5,6.375,1.1877349391654208
NKE,2023-07-20,item_1a,30,5,8,4,6.0,1.8708286933869707
NKE,2024-07-25,item_1a,51,13,6,2,3.923076923076923,1.0377490433255416
NOC,2021-01-28,item_1a,67,15,7,-4,4.466666666666667,2.6149751888106385
NOC,2021-01-28,item_7,7,7,4,-4,1.0,3.5118845842842465
NOC,2022-01-27,item_1a,47,13,7,2,3.6153846153846154,1.445594545418455
NOC,2022-01-27,item_7,5,1,5,5,5.0,
NOC,2023-01-26,item_1a,32,9,8,-1,3.5555555555555554,2.455153310442706
NOC,2024-01-25,item_1a,15,3,6,4,5.0,1.0
NOC,2024-01-25,item_7,1,2,1,0,0.5,0.7071067811865476
NOW,2021-02-12,item_1a,57,11,8,2,5.181818181818182,2.1362669223756576
NOW,2021-02-12,item_7,21,6,7,-3,3.5,3.8340579025361627
NOW,2022-02-03,item_1a,42,10,8,1,4.2,2.250925735484551
NOW,2022-02-03,item_7,1,1,1,1,1.0,
NOW,2023-01-31,item_1a,13,3,5,4,4.333333333333333,0.5773502691896257
NOW,2024-01-25,item_1a,6,2,4,2,3.0,1.4142135623730951
NRG,2021-03-01,item_1a,24,8,8,1,3.0,2.5634797778466227
NRG,2021-03-01,item_7,6,2,4,2,3.0,1.4142135623730951
NRG,2022-02-24,item_1a,29,10,7,1,2.9,1.728840330651992
NRG,2022-02-24,item_7,5,4,3,-3,1.25,2.872281323269014
NRG,2023-02-23,item_1a,33,7,8,3,4.714285714285714,1.6035674514745464
NRG,2023-02-23,item_7,7,3,5,-2,2.3333333333333335,3.785938897200183
NTAP,2021-06-21,item_1a,67,18,7,1,3.7222222222222223,1.8408935028645435
NTAP,2021-06-21,item_7,17,5,6,2,3.4,1.51657508881031
NTAP,2022-06-16,item_1a,40,6,10,2,6.666666666666667,3.07679486912382
NTAP,2022-06-16,item_7,12,2,8,4,6.0,2.8284271247461903
NTAP,2023-06-14,item_1a,14,3,5,4,4.666666666666667,0.5773502691896257
NTAP,2024-06-10,item_1a,9,3,4,2,3.0,1.0
NTRS,2021-02-23,item_1a,48,10,8,2,4.8,1.9888578520235065
NTRS,2021-02-23,item_7,14,3,8,2,4.666666666666667,3.0550504633038935
NTRS,2022-02-28,item_1a,37,8,7,1,4.625,1.9955307206712847
NTRS,2022-02-28,item_7,11,2,7,4,5.5,2.1213203435596424
NTRS,2023-02-28,item_1a,16,4,6,1,4.0,2.160246899469287
NTRS,2024-02-27,item_1a,16,4,5,3,4.0,0.816496580927726
